shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
e1d33256-6b3d-4dd2-9b32-5f76612e652a,40.4392613732375,-86.9383547865364,82,5465.05
ade7b7b0-935b-439e-966d-c3f250810c1a,40.4325907715228,-86.8871634643055,19,1610.81
0fd3c4b0-ae9d-40b2-a07c-715b3b3b553a,40.4165094549748,-86.8942928308541,8,590.68
4b95220c-b38a-4e29-86e4-87b6928ae673,40.4138697842057,-86.828986376577,74,4857.87
092fb563-ae54-468c-ae0c-1f4db815f671,40.468786250682,-86.9471873898042,12,464.01
3bbf4832-650a-47e3-8118-13ea10ec264c,40.4423620288679,-86.8840497317896,16,1810.03
a05e2688-6ec0-45d9-a447-37df08b14d0b,40.4231493243834,-86.8471485164753,112,6758.34
0fd3c4b0-ae9d-40b2-a07c-715b3b3b553a,40.3848031392576,-86.9114388174676,73,5636.88
b811b298-72d9-4efd-9671-3351c62aa1de,40.4490826307924,-86.9415202093956,31,777.28
3bbf4832-650a-47e3-8118-13ea10ec264c,40.4370857031922,-86.8860269237775,21,2424.24
c7cc28c1-7c0e-4520-ae19-cb46fb733b6b,40.4508267364719,-86.9254809317527,25,1739.16
01b692f1-d433-46dc-bbc7-f1ccd7a75e1d,40.41825562573,-86.8835175900061,69,6269.58
dd423f77-d4ba-47f0-98c9-7d78e756d475,40.4034636982816,-86.8725299645278,56,3558.21
fa3c48c4-e5ed-42ea-a149-8f48abc3adb2,40.3917025262356,-86.8446633861562,86,6722.25
fa3c48c4-e5ed-42ea-a149-8f48abc3adb2,40.3916283822237,-86.844405307511,87,6745.59
fa3c48c4-e5ed-42ea-a149-8f48abc3adb2,40.3900854397423,-86.841176943147,88,7068.16
28e019d7-aabd-407a-8617-6fb357801f08,40.4079318289716,-86.8676088373428,78,5013.59
01f4d3e9-bd6a-4bca-ab3c-3b44e6831475,40.4008002122255,-86.8932991009212,32,2429.53
01f4d3e9-bd6a-4bca-ab3c-3b44e6831475,40.3999626882075,-86.8936203081053,33,2526.48
01f4d3e9-bd6a-4bca-ab3c-3b44e6831475,40.398282291135,-86.8944163433009,34,2724.99
28e019d7-aabd-407a-8617-6fb357801f08,40.3929571024199,-86.8465803429655,22,1617.44
28e019d7-aabd-407a-8617-6fb357801f08,40.4079863354521,-86.8677742534646,79,5028.84
28e019d7-aabd-407a-8617-6fb357801f08,40.3929912725126,-86.8482206667854,47,2584.37
cf98ced7-c172-4e65-98ed-b92c8d5118ed,40.381630394809,-86.8829175056749,41,3994.23
fa3c48c4-e5ed-42ea-a149-8f48abc3adb2,40.384130254987,-86.8419700194515,99,7977.51
28e019d7-aabd-407a-8617-6fb357801f08,40.3925316531316,-86.8494245131389,33,2156.63
28e019d7-aabd-407a-8617-6fb357801f08,40.3934099066085,-86.8487282051389,50,2648.79
28e019d7-aabd-407a-8617-6fb357801f08,40.3937348340652,-86.8491456857244,51,2699.31
0fd3c4b0-ae9d-40b2-a07c-715b3b3b553a,40.384673828738,-86.9025898628405,95,7155.58
1f1c7703-f37e-4cab-90b2-34b3f54726f7,40.4573390897348,-86.9338648951931,1,31.35
f45e2fd4-e04e-476c-87ff-d079f18a5c71,40.4172820101548,-86.8942337867161,2,396.29
9172832a-d99f-4400-b801-baf4cfd054b7,40.4303908420067,-86.9321018295181,87,4180.11
a05e2688-6ec0-45d9-a447-37df08b14d0b,40.4147301066127,-86.838906011135,145,8355.01
0bb04145-d02a-46c3-a800-6d0d42233c5c,40.4587485311032,-86.9246058320587,67,4143.73
d556586f-5536-47a5-9e1f-9ad30028e9c9,40.4581005747979,-86.9156398697063,161,7764.37
0fd3c4b0-ae9d-40b2-a07c-715b3b3b553a,40.3835867573969,-86.8993930160638,101,7453.46
0fd3c4b0-ae9d-40b2-a07c-715b3b3b553a,40.3822773983888,-86.8440294456944,153,12220.29
c7cc28c1-7c0e-4520-ae19-cb46fb733b6b,40.4226084943267,-86.9056189906273,121,9182.01
13bf0b02-f652-4609-943f-dbc509710e91,40.428593794829,-86.8448925716957,121,6046.42
ade7b7b0-935b-439e-966d-c3f250810c1a,40.4320421761806,-86.8877437817916,16,1508.01
24732034-b22f-40df-870b-590d76e81a8c,40.4023567874633,-86.8076270385532,153,12368.15
1f6ab1b9-203d-4800-9c2f-0575ebaff4a6,40.460649980207,-86.9209886238461,62,1557.16
13bf0b02-f652-4609-943f-dbc509710e91,40.4208328214775,-86.8397054058932,62,4462.33
24732034-b22f-40df-870b-590d76e81a8c,40.4031317619466,-86.8279660202412,98,6860.79
13bf0b02-f652-4609-943f-dbc509710e91,40.4248679556258,-86.8869658296332,184,10873.06
0bb04145-d02a-46c3-a800-6d0d42233c5c,40.450768,-86.919916,82,5369.16
0fd3c4b0-ae9d-40b2-a07c-715b3b3b553a,40.406603,-86.893028,24,1781.3
4b95220c-b38a-4e29-86e4-87b6928ae673,40.4030194745137,-86.8282958317349,48,3524.62
01f4d3e9-bd6a-4bca-ab3c-3b44e6831475,40.3817112806796,-86.876397032114,129,9459.65
d556586f-5536-47a5-9e1f-9ad30028e9c9,40.4434040453079,-86.9128402717614,121,6059.78
01b692f1-d433-46dc-bbc7-f1ccd7a75e1d,40.417776252643,-86.8366630553667,25,2250.11
3fa1788a-9312-405f-9fad-405ff4e7cdb3,40.4345589604961,-86.8981578922519,40,2455.89
24732034-b22f-40df-870b-590d76e81a8c,40.4157978910377,-86.8284284136032,77,5359.61
3326e01b-3c23-4fa9-bcd3-2acaafb07d2d,40.4272933860039,-86.8468659844044,130,8359.62
93c1bdef-1567-4615-ab23-04d3cc324ca3,40.4513232342263,-86.9020910049194,60,4438.84
a05e2688-6ec0-45d9-a447-37df08b14d0b,40.3873388340268,-86.8400801903706,170,11447.59
fa3c48c4-e5ed-42ea-a149-8f48abc3adb2,40.3851105477185,-86.8418157778731,95,7805.17
28e019d7-aabd-407a-8617-6fb357801f08,40.3942773811961,-86.8485095577705,23,1836.94
01f4d3e9-bd6a-4bca-ab3c-3b44e6831475,40.3980760513589,-86.8945610162354,35,2750.97
01f4d3e9-bd6a-4bca-ab3c-3b44e6831475,40.3973888983997,-86.8948702230175,36,2831.69
fa3c48c4-e5ed-42ea-a149-8f48abc3adb2,40.4173321418229,-86.8885738131263,11,879.36
28e019d7-aabd-407a-8617-6fb357801f08,40.4093279473165,-86.8695787032934,80,5242.23
28e019d7-aabd-407a-8617-6fb357801f08,40.3932223178837,-86.8484905230548,48,2618.73
cf98ced7-c172-4e65-98ed-b92c8d5118ed,40.3818669976133,-86.8840807571811,42,4096.14
cf98ced7-c172-4e65-98ed-b92c8d5118ed,40.3987114397307,-86.8941597893144,114,10127.45
01f4d3e9-bd6a-4bca-ab3c-3b44e6831475,40.3832246591583,-86.88958954153,116,8296.91
28e019d7-aabd-407a-8617-6fb357801f08,40.409462,-86.86967,81,5259.01
28e019d7-aabd-407a-8617-6fb357801f08,40.4095280640259,-86.8698015981976,82,5272.35
28e019d7-aabd-407a-8617-6fb357801f08,40.3925476408149,-86.8493266216766,32,2148.16
cf98ced7-c172-4e65-98ed-b92c8d5118ed,40.3988812055427,-86.8940367003629,115,10149
cf98ced7-c172-4e65-98ed-b92c8d5118ed,40.4008562448851,-86.8932408635214,116,10378.57
32580df6-cf1f-4b44-970a-3d33e8c7feff,40.4200476986045,-86.8907236426458,8,400.22
f25f38ba-f752-43fd-baec-05c57d7fd482,40.4138466692181,-86.827811777892,64,6448.98
b811b298-72d9-4efd-9671-3351c62aa1de,40.4386605583823,-86.9378277324336,72,3116.36
9172832a-d99f-4400-b801-baf4cfd054b7,40.4481178957598,-86.9455604333548,64,1877.95
0bb04145-d02a-46c3-a800-6d0d42233c5c,40.424161921033,-86.9191447178824,144,9135.03
002a917d-6cdc-46ab-bb61-4e54c64205ee,40.3972862838132,-86.8716723676875,3,276.63
170011b0-977b-444b-a647-c0e01b5f04fb,40.3871758600886,-86.9033748671226,1,111.85
d556586f-5536-47a5-9e1f-9ad30028e9c9,40.4606223337869,-86.9199330389962,179,8402.45
a05e2688-6ec0-45d9-a447-37df08b14d0b,40.4320863964148,-86.8690387645258,54,3603.2
b811b298-72d9-4efd-9671-3351c62aa1de,40.4467821426191,-86.9404812353434,51,1070.96
3326e01b-3c23-4fa9-bcd3-2acaafb07d2d,40.42558,-86.886886,22,1334.5
0fd3c4b0-ae9d-40b2-a07c-715b3b3b553a,40.3834081233469,-86.8903160297175,115,8232.13
eb71757f-5a3d-4a11-adc1-1d0b0e65c723,40.3817896492487,-86.8756023782607,35,3373.45
24732034-b22f-40df-870b-590d76e81a8c,40.4029598239931,-86.8280787389144,46,3541.88
092fb563-ae54-468c-ae0c-1f4db815f671,40.4504849369605,-86.9252136280769,54,3610.92
e1d33256-6b3d-4dd2-9b32-5f76612e652a,40.4425288479077,-86.9421836186651,86,5952.38
c7cc28c1-7c0e-4520-ae19-cb46fb733b6b,40.4455032344492,-86.9441183850568,63,4324.02
0bb04145-d02a-46c3-a800-6d0d42233c5c,40.4655534100567,-86.9318051988316,26,2728.59
0fd3c4b0-ae9d-40b2-a07c-715b3b3b553a,40.3825737557034,-86.8878952241528,118,8458.41
0a1d1408-7910-4fd5-b3f7-3ce7064b408b,40.4200633023553,-86.888676677678,84,5289.14
d556586f-5536-47a5-9e1f-9ad30028e9c9,40.4606691366094,-86.9299242686483,221,9270.5
33064dc1-95a3-4a07-8352-58827f35895b,40.367204488834,-86.8710483382193,88,6438.76
56875f33-4f60-4591-a742-8e882d645c09,40.4324609137133,-86.915038764528,45,3227.63
270e300e-042e-44fa-b9c9-e21538746b2f,40.4002258420125,-86.8048974457322,2,92.13
4b95220c-b38a-4e29-86e4-87b6928ae673,40.3942815168438,-86.8370827107109,30,1571.41
89055b80-8ef0-49cc-bbe3-6c7d5415021a,40.4220254970804,-86.910270715372,52,2385.99
32580df6-cf1f-4b44-970a-3d33e8c7feff,40.4200190643485,-86.8817997903654,22,1160.99
4b95220c-b38a-4e29-86e4-87b6928ae673,40.4044360434093,-86.8277674783765,60,3773.98
28e019d7-aabd-407a-8617-6fb357801f08,40.393337,-86.84857,49,2633.14
28e019d7-aabd-407a-8617-6fb357801f08,40.3940943453902,-86.8486779407455,24,1861.77
01f4d3e9-bd6a-4bca-ab3c-3b44e6831475,40.3963545687888,-86.8954358269722,37,2956.19
01f4d3e9-bd6a-4bca-ab3c-3b44e6831475,40.396167,-86.895664,38,2984.6
fa3c48c4-e5ed-42ea-a149-8f48abc3adb2,40.3849766368483,-86.8415946056755,96,7829.08
cf98ced7-c172-4e65-98ed-b92c8d5118ed,40.4019557193423,-86.8929648810109,117,10502.96
28e019d7-aabd-407a-8617-6fb357801f08,40.4106198295187,-86.8710957193583,83,5435.77
fa3c48c4-e5ed-42ea-a149-8f48abc3adb2,40.3848412858057,-86.8414320346585,97,7849.46
01f4d3e9-bd6a-4bca-ab3c-3b44e6831475,40.3830847453979,-86.8890197482906,117,8347.58
fa3c48c4-e5ed-42ea-a149-8f48abc3adb2,40.4173384512154,-86.8863763961116,12,1065.26
fa3c48c4-e5ed-42ea-a149-8f48abc3adb2,40.4172873745732,-86.886183135878,13,1082.57
fa3c48c4-e5ed-42ea-a149-8f48abc3adb2,40.4173357374308,-86.8859952067172,14,1099.35
fa3c48c4-e5ed-42ea-a149-8f48abc3adb2,40.4173105967215,-86.8818818957508,15,1447.35
fa3c48c4-e5ed-42ea-a149-8f48abc3adb2,40.4173304540367,-86.8786440936959,16,1721.28
01f4d3e9-bd6a-4bca-ab3c-3b44e6831475,40.3959944207945,-86.8957372734251,39,3004.75
89055b80-8ef0-49cc-bbe3-6c7d5415021a,40.4191554113217,-86.9018722619,25,1250.77
1f6ab1b9-203d-4800-9c2f-0575ebaff4a6,40.4411322498883,-86.9099510159948,125,4350.38
96c76f87-236b-4d10-a004-d18116c5a5a0,40.4651572940326,-86.9269355915388,98,5707.1
9172832a-d99f-4400-b801-baf4cfd054b7,40.4306589587566,-86.9316207958161,89,4234.97
0bb04145-d02a-46c3-a800-6d0d42233c5c,40.4239923257991,-86.9117463273354,148,9762.43
24732034-b22f-40df-870b-590d76e81a8c,40.402964637659,-86.8385126996599,41,2657.84
01b692f1-d433-46dc-bbc7-f1ccd7a75e1d,40.4177771378306,-86.8291497876695,18,1609.27
d556586f-5536-47a5-9e1f-9ad30028e9c9,40.4591200689023,-86.9349809279553,245,9807.63
e1d33256-6b3d-4dd2-9b32-5f76612e652a,40.4429971185019,-86.9424983532354,89,6011.67
33064dc1-95a3-4a07-8352-58827f35895b,40.3865188605345,-86.857611443989,32,2130.01
24732034-b22f-40df-870b-590d76e81a8c,40.4150796623566,-86.8291277586169,80,5496.47
1f6ab1b9-203d-4800-9c2f-0575ebaff4a6,40.4252674724639,-86.8998744841239,205,7873.76
01b692f1-d433-46dc-bbc7-f1ccd7a75e1d,40.4165927513217,-86.8137114116803,3,176.76
f25f38ba-f752-43fd-baec-05c57d7fd482,40.417506501894,-86.8488040255055,49,4253.27
a05e2688-6ec0-45d9-a447-37df08b14d0b,40.4256933812303,-86.8869392566429,23,1350.24
b811b298-72d9-4efd-9671-3351c62aa1de,40.4482471795878,-86.9451905518332,62,1829.64
32580df6-cf1f-4b44-970a-3d33e8c7feff,40.4190773017957,-86.8606795849949,46,2983.77
24732034-b22f-40df-870b-590d76e81a8c,40.394993,-86.809646,131,11364.97
13bf0b02-f652-4609-943f-dbc509710e91,40.4258698581868,-86.8869867205217,181,10761.37
13bf0b02-f652-4609-943f-dbc509710e91,40.4112560695348,-86.838716566553,46,3322.58
96c76f87-236b-4d10-a004-d18116c5a5a0,40.432242,-86.914828,14,1138.98
092fb563-ae54-468c-ae0c-1f4db815f671,40.4669943342199,-86.9472901229954,18,666.12
b811b298-72d9-4efd-9671-3351c62aa1de,40.4264711658373,-86.9191114203458,107,7626.08
1f6ab1b9-203d-4800-9c2f-0575ebaff4a6,40.4265884834576,-86.9052374986024,192,7390.48
d556586f-5536-47a5-9e1f-9ad30028e9c9,40.432242,-86.914828,61,3233.55
b811b298-72d9-4efd-9671-3351c62aa1de,40.4484631745203,-86.9408905632906,39,873.66
13bf0b02-f652-4609-943f-dbc509710e91,40.420884255302,-86.8390246997046,58,4403.06
96c76f87-236b-4d10-a004-d18116c5a5a0,40.4660599823577,-86.9277932527723,104,5839.02
01f4d3e9-bd6a-4bca-ab3c-3b44e6831475,40.3957626459457,-86.8959919748302,40,3038.33
01f4d3e9-bd6a-4bca-ab3c-3b44e6831475,40.3955561158392,-86.8963715074284,41,3077.81
01f4d3e9-bd6a-4bca-ab3c-3b44e6831475,40.3952951411183,-86.8969694209109,42,3136.13
01f4d3e9-bd6a-4bca-ab3c-3b44e6831475,40.3944334381096,-86.899990551766,43,3409.15
01f4d3e9-bd6a-4bca-ab3c-3b44e6831475,40.3944397431237,-86.9002058722909,44,3427.39
01f4d3e9-bd6a-4bca-ab3c-3b44e6831475,40.3943589972799,-86.9003074743164,45,3439.82
fa3c48c4-e5ed-42ea-a149-8f48abc3adb2,40.3844021129968,-86.8411673841658,98,7903.16
cf98ced7-c172-4e65-98ed-b92c8d5118ed,40.3819072045432,-86.8845476818694,43,4135.91
01f4d3e9-bd6a-4bca-ab3c-3b44e6831475,40.3940161172442,-86.9011190329966,46,3518.36
28e019d7-aabd-407a-8617-6fb357801f08,40.3939947148243,-86.8488355428688,25,1879.1
01f4d3e9-bd6a-4bca-ab3c-3b44e6831475,40.3818874929137,-86.8859345984945,121,8647.74
28e019d7-aabd-407a-8617-6fb357801f08,40.3950173521173,-86.8494427833758,55,2902.05
28e019d7-aabd-407a-8617-6fb357801f08,40.413824096957,-86.874648730668,91,5909.22
28e019d7-aabd-407a-8617-6fb357801f08,40.4166348968316,-86.8778137177852,98,6323.49
28e019d7-aabd-407a-8617-6fb357801f08,40.4171917873538,-86.8784459438105,99,6405.28
0fd3c4b0-ae9d-40b2-a07c-715b3b3b553a,40.3943589972799,-86.9003074743164,45,3439.82
b811b298-72d9-4efd-9671-3351c62aa1de,40.4315089086343,-86.9256540947695,94,4741.37
a05e2688-6ec0-45d9-a447-37df08b14d0b,40.4277166459727,-86.8869886335774,27,1575.96
13bf0b02-f652-4609-943f-dbc509710e91,40.4208084209188,-86.8396459124591,61,4456.61
0fd3c4b0-ae9d-40b2-a07c-715b3b3b553a,40.3955561158392,-86.8963715074284,41,3077.81
89055b80-8ef0-49cc-bbe3-6c7d5415021a,40.424234,-86.918942,62,3334.29
4e025ba5-8f41-4b28-a28d-f15951c5a468,40.4315493496666,-86.9275501106499,12,3045.39
b60e3152-a76d-4f75-998c-5ccb6225d74b,40.3921248825362,-86.8501104011719,36,2233.93
0bb04145-d02a-46c3-a800-6d0d42233c5c,40.4482200901251,-86.9195247332583,87,5676.9
63c2c448-4a2f-4a35-a796-66b635935f73,40.4204583401439,-86.8605605672202,4,179.41
d556586f-5536-47a5-9e1f-9ad30028e9c9,40.427732891893,-86.9099819963484,51,2582.66
33064dc1-95a3-4a07-8352-58827f35895b,40.3691088946385,-86.8571242309917,44,4073.37
1f6ab1b9-203d-4800-9c2f-0575ebaff4a6,40.4605460926283,-86.9273207471494,40,1013.65
1f6ab1b9-203d-4800-9c2f-0575ebaff4a6,40.450888594002,-86.9157792032156,98,3093.66
dd423f77-d4ba-47f0-98c9-7d78e756d475,40.4173203284714,-86.8932580647684,5,473.59
13bf0b02-f652-4609-943f-dbc509710e91,40.3870480302215,-86.8401774166609,15,581.01
d556586f-5536-47a5-9e1f-9ad30028e9c9,40.4604529438208,-86.9163991443903,169,8096.78
89055b80-8ef0-49cc-bbe3-6c7d5415021a,40.4193863205113,-86.9012260692198,22,1189.18
0a1d1408-7910-4fd5-b3f7-3ce7064b408b,40.4193425860061,-86.9003545959142,65,3922.33
170011b0-977b-444b-a647-c0e01b5f04fb,40.3849017330277,-86.8414901836611,128,12722.54
13bf0b02-f652-4609-943f-dbc509710e91,40.42644577057,-86.8471035713539,92,5695.76
01f4d3e9-bd6a-4bca-ab3c-3b44e6831475,40.3817191542168,-86.8756941716332,130,9519.15
3fa1788a-9312-405f-9fad-405ff4e7cdb3,40.4474707202191,-86.8993949291495,66,3939.25
f25f38ba-f752-43fd-baec-05c57d7fd482,40.4170869168009,-86.8140591771192,77,8072.6
002a917d-6cdc-46ab-bb61-4e54c64205ee,40.4084528769185,-86.8768277673092,24,1884.75
4b95220c-b38a-4e29-86e4-87b6928ae673,40.4028285926617,-86.8276423152032,52,3585.77
24732034-b22f-40df-870b-590d76e81a8c,40.4029958533927,-86.8280207792899,99,6876.59
eb71757f-5a3d-4a11-adc1-1d0b0e65c723,40.3920971699227,-86.9138411533454,101,8020.14
28e019d7-aabd-407a-8617-6fb357801f08,40.3940247778743,-86.8486528154931,52,2752.02
28e019d7-aabd-407a-8617-6fb357801f08,40.3942363895331,-86.8484557349147,53,2780.85
cf98ced7-c172-4e65-98ed-b92c8d5118ed,40.4052451112715,-86.8929578181304,120,10869.04
cf98ced7-c172-4e65-98ed-b92c8d5118ed,40.381897926023,-86.8856419097262,44,4228.54
cf98ced7-c172-4e65-98ed-b92c8d5118ed,40.3819195759015,-86.8857860473471,45,4240.98
01f4d3e9-bd6a-4bca-ab3c-3b44e6831475,40.3820010476709,-86.8869424573039,119,8561.14
28e019d7-aabd-407a-8617-6fb357801f08,40.4107768801742,-86.8712687124183,85,5462.39
fa3c48c4-e5ed-42ea-a149-8f48abc3adb2,40.3840198901598,-86.8422833425026,101,8006.78
01f4d3e9-bd6a-4bca-ab3c-3b44e6831475,40.3925543459246,-86.9029228258307,49,3743.34
28e019d7-aabd-407a-8617-6fb357801f08,40.3922034014726,-86.8501007361379,35,2225.17
28e019d7-aabd-407a-8617-6fb357801f08,40.4122308478713,-86.8728822053821,86,5673.91
fa3c48c4-e5ed-42ea-a149-8f48abc3adb2,40.4164622155477,-86.8776739900308,18,1848.42
28e019d7-aabd-407a-8617-6fb357801f08,40.3933557395445,-86.8486795430653,28,1987.02
01f4d3e9-bd6a-4bca-ab3c-3b44e6831475,40.3925272757862,-86.9031893962003,50,3766.1
cf98ced7-c172-4e65-98ed-b92c8d5118ed,40.3819257615797,-86.8862793634309,46,4282.74
1f6ab1b9-203d-4800-9c2f-0575ebaff4a6,40.4600682703569,-86.9336886980526,17,454.09
d556586f-5536-47a5-9e1f-9ad30028e9c9,40.4508791044024,-86.915726232401,149,6957.83
3326e01b-3c23-4fa9-bcd3-2acaafb07d2d,40.4180334065136,-86.8389929908095,175,10065.51
1f6ab1b9-203d-4800-9c2f-0575ebaff4a6,40.4313404726001,-86.910405555793,163,6059.98
96c76f87-236b-4d10-a004-d18116c5a5a0,40.4321658606048,-86.9148163768532,13,1130.46
a05e2688-6ec0-45d9-a447-37df08b14d0b,40.4218311605381,-86.8920618977193,5,476.25
092fb563-ae54-468c-ae0c-1f4db815f671,40.456357828329,-86.9306368433305,44,2808.8
170011b0-977b-444b-a647-c0e01b5f04fb,40.3873885968138,-86.8763441204723,45,4204.91
63c2c448-4a2f-4a35-a796-66b635935f73,40.4189440609732,-86.8735692251817,20,1430.32
96c76f87-236b-4d10-a004-d18116c5a5a0,40.4808446067279,-86.9345973432212,165,10865.43
d556586f-5536-47a5-9e1f-9ad30028e9c9,40.4595324219201,-86.934883237146,241,9737.5
b811b298-72d9-4efd-9671-3351c62aa1de,40.4491205745096,-86.9390874330965,5,216.17
24732034-b22f-40df-870b-590d76e81a8c,40.3937828722054,-86.8369739503463,26,1514.1
33064dc1-95a3-4a07-8352-58827f35895b,40.365249,-86.860616,64,5171.89
0bb04145-d02a-46c3-a800-6d0d42233c5c,40.461255483011,-86.9245968962076,54,3855.22
28e019d7-aabd-407a-8617-6fb357801f08,40.4182623856417,-86.8813377399801,106,6701.39
89055b80-8ef0-49cc-bbe3-6c7d5415021a,40.4192103847398,-86.9016008768931,24,1227.01
f45e2fd4-e04e-476c-87ff-d079f18a5c71,40.3844021129968,-86.8411673841658,98,7903.16
eb71757f-5a3d-4a11-adc1-1d0b0e65c723,40.3842550434886,-86.9010188573479,74,5605.05
56875f33-4f60-4591-a742-8e882d645c09,40.4684791622472,-86.9432884148289,83,8088.43
1f6ab1b9-203d-4800-9c2f-0575ebaff4a6,40.4352071498988,-86.9058532739968,145,5130.28
56875f33-4f60-4591-a742-8e882d645c09,40.4302722897248,-86.9129477929178,1,19.72
33064dc1-95a3-4a07-8352-58827f35895b,40.3707078723254,-86.8759191286687,99,7259.2
afbfbe89-3824-47d8-a4f2-727023af88ac,40.4264444366958,-86.9190764080928,79,5540.91
e8cb7b35-8b91-4734-bc08-322ef94d7dcd,40.4533783937618,-86.9554374865423,21,916.42
e5c0c034-1aae-426b-a8b7-3e19ad8540c5,40.4232364744817,-86.894312002112,69,5073.97
93c1bdef-1567-4615-ab23-04d3cc324ca3,40.428627,-86.911277,7,489.83
dd423f77-d4ba-47f0-98c9-7d78e756d475,40.411017548748,-86.8865370206771,23,1744.58
cf98ced7-c172-4e65-98ed-b92c8d5118ed,40.382010925662,-86.8865258634639,47,4305.65
cf98ced7-c172-4e65-98ed-b92c8d5118ed,40.4066507537254,-86.8929657266971,121,11025.24
28e019d7-aabd-407a-8617-6fb357801f08,40.3921248825362,-86.8501104011719,36,2233.93
28e019d7-aabd-407a-8617-6fb357801f08,40.3948569230324,-86.8493222095658,54,2881.51
cf98ced7-c172-4e65-98ed-b92c8d5118ed,40.4067312329499,-86.8929075970232,122,11035.45
cf98ced7-c172-4e65-98ed-b92c8d5118ed,40.4067938278357,-86.8929657266971,123,11043.97
01f4d3e9-bd6a-4bca-ab3c-3b44e6831475,40.3819146473296,-86.8864952402116,120,8600.19
fa3c48c4-e5ed-42ea-a149-8f48abc3adb2,40.3839584996464,-86.8423874816669,102,8017.93
28e019d7-aabd-407a-8617-6fb357801f08,40.412350768587,-86.8729289992409,87,5687.81
28e019d7-aabd-407a-8617-6fb357801f08,40.4124258899288,-86.8730951199174,88,5704.16
28e019d7-aabd-407a-8617-6fb357801f08,40.4136315919168,-86.8744424697119,89,5880.07
fa3c48c4-e5ed-42ea-a149-8f48abc3adb2,40.4155222550095,-86.876618330234,19,1985.85
fa3c48c4-e5ed-42ea-a149-8f48abc3adb2,40.4154022439051,-86.8765216121936,20,2001.5
01f4d3e9-bd6a-4bca-ab3c-3b44e6831475,40.3925250199408,-86.9034885473929,51,3791.42
01f4d3e9-bd6a-4bca-ab3c-3b44e6831475,40.3925814160523,-86.9042260587487,52,3854.15
1f6ab1b9-203d-4800-9c2f-0575ebaff4a6,40.426614683492,-86.9056142748508,191,7358.48
a05e2688-6ec0-45d9-a447-37df08b14d0b,40.4320722867633,-86.8822653687747,39,2476.83
13bf0b02-f652-4609-943f-dbc509710e91,40.4276845344294,-86.8456138049232,115,5923.74
63c2c448-4a2f-4a35-a796-66b635935f73,40.4219866422114,-86.8605823286797,1,8.24
f45e2fd4-e04e-476c-87ff-d079f18a5c71,40.3971699603642,-86.8527353692737,49,4871.68
002a917d-6cdc-46ab-bb61-4e54c64205ee,40.4100631053079,-86.8781150210896,30,2146.21
a05e2688-6ec0-45d9-a447-37df08b14d0b,40.4206060633375,-86.8435036624298,129,7284.66
ade7b7b0-935b-439e-966d-c3f250810c1a,40.4482218984823,-86.8782391518349,43,3558.3
24732034-b22f-40df-870b-590d76e81a8c,40.4158059166545,-86.8290816184204,78,5414.88
0fd3c4b0-ae9d-40b2-a07c-715b3b3b553a,40.4084514691914,-86.893024453472,22,1575.62
c7cc28c1-7c0e-4520-ae19-cb46fb733b6b,40.4181418551809,-86.8930306944832,146,10571.65
b2d5f522-ef1c-4f6f-a88e-f9f90dc80c88,40.4670474618054,-86.9404295981126,30,1332.57
f45e2fd4-e04e-476c-87ff-d079f18a5c71,40.4095907753462,-86.870029531123,29,2851.48
b60e3152-a76d-4f75-998c-5ccb6225d74b,40.4207112145848,-86.8948077794795,129,8339.81
01b692f1-d433-46dc-bbc7-f1ccd7a75e1d,40.41824428563,-86.8953314111259,85,7273.12
afbfbe89-3824-47d8-a4f2-727023af88ac,40.4302840404131,-86.9191788902541,86,5976.62
f45e2fd4-e04e-476c-87ff-d079f18a5c71,40.4061246523456,-86.8652100474132,33,3413.42
ade7b7b0-935b-439e-966d-c3f250810c1a,40.4492732991128,-86.8777210754319,45,3683.85
eb71757f-5a3d-4a11-adc1-1d0b0e65c723,40.392726,-86.902611,107,9089.69
01b692f1-d433-46dc-bbc7-f1ccd7a75e1d,40.4176418850649,-86.8547559619299,39,3785.35
0fd3c4b0-ae9d-40b2-a07c-715b3b3b553a,40.3846897131172,-86.9046561204262,91,6978.44
0bb04145-d02a-46c3-a800-6d0d42233c5c,40.480762,-86.92873,3,211.01
1f6ab1b9-203d-4800-9c2f-0575ebaff4a6,40.4574468443298,-86.9340835476505,1,10.79
d556586f-5536-47a5-9e1f-9ad30028e9c9,40.4588231044595,-86.9346350048183,247,9851.76
170011b0-977b-444b-a647-c0e01b5f04fb,40.365351770369,-86.8605652805441,93,7985.96
0fd3c4b0-ae9d-40b2-a07c-715b3b3b553a,40.3855085602706,-86.9115984089135,70,5555.91
170011b0-977b-444b-a647-c0e01b5f04fb,40.3856019457913,-86.8762828655076,47,4403.78
0a1d1408-7910-4fd5-b3f7-3ce7064b408b,40.4242404085074,-86.929071334112,11,832.54
96c76f87-236b-4d10-a004-d18116c5a5a0,40.4613423364448,-86.9245139062509,87,5096.96
b60e3152-a76d-4f75-998c-5ccb6225d74b,40.3992694387202,-86.8556005861997,61,3607.67
01b692f1-d433-46dc-bbc7-f1ccd7a75e1d,40.4175362120795,-86.8787789956954,62,5837.62
1f6ab1b9-203d-4800-9c2f-0575ebaff4a6,40.4481950038239,-86.9157788359734,101,3395.3
170011b0-977b-444b-a647-c0e01b5f04fb,40.393438,-86.876508,38,3530.72
